"CODMUNRES","n_nasc_vivos","ANONASC","Cardiopatias","Membros","Neural","Fendas","Microcefalia","nome","latitude","longitude"
"430180",38,2020,0,0,0,0,0,"Barracão",-27.6739,-51.4585
"430185",45,2020,0,0,0,0,0,"Barra do Guarita",-27.1927,-53.7109
"430187",35,2020,0,0,0,1,0,"Barra do Quaraí",-30.2029,-57.5497
"430190",127,2020,0,0,0,0,0,"Barra do Ribeiro",-30.2939,-51.3014
"430192",9,2020,0,0,0,0,0,"Barra do Rio Azul",-27.4069,-52.4084
"430195",30,2020,0,0,0,0,0,"Barra Funda",-27.9205,-53.0391
"430200",125,2020,0,1,0,0,0,"Barros Cassal",-29.0947,-52.5836
"430205",44,2020,0,0,0,0,0,"Benjamin Constant do Sul",-27.5086,-52.5995
"430210",1501,2020,8,5,0,0,0,"Bento Gonçalves",-29.1662,-51.5165
"430215",21,2020,0,0,0,0,0,"Boa Vista das Missões",-27.6671,-53.3102
"430220",89,2020,0,0,0,0,0,"Boa Vista do Buricá",-27.6693,-54.1082
"430222",15,2020,0,0,0,0,0,"Boa Vista do Cadeado",-28.5791,-53.8108
"430223",27,2020,1,0,0,0,0,"Boa Vista do Incra",-28.8185,-53.391
"430225",23,2020,0,0,0,0,0,"Boa Vista do Sul",-29.3544,-51.6687
"430230",165,2020,0,0,0,0,0,"Bom Jesus",-28.6697,-50.4295
"430235",149,2020,1,0,0,0,0,"Bom Princípio",-29.4856,-51.3548
"430237",40,2020,0,0,0,0,0,"Bom Progresso",-27.5399,-53.8716
"430240",159,2020,1,0,0,0,0,"Bom Retiro do Sul",-29.6071,-51.9456
"430245",76,2020,0,0,0,0,0,"Boqueirão do Leão",-29.3046,-52.4284
"430250",62,2020,0,0,0,0,0,"Bossoroca",-28.7291,-54.9035
"430258",23,2020,0,0,0,0,0,"Bozano",-28.3659,-53.772
"430260",40,2020,0,0,0,0,0,"Braga",-27.6173,-53.7405
"430265",38,2020,1,1,0,0,0,"Brochier",-29.5501,-51.5945
"430270",201,2020,0,1,0,0,0,"Butiá",-30.1179,-51.9601
"430280",377,2020,0,0,0,1,0,"Caçapava do Sul",-30.5144,-53.4827
"430290",114,2020,0,0,0,0,0,"Cacequi",-29.8883,-54.822
"430300",1040,2020,2,3,0,0,0,"Cachoeira do Sul",-30.033,-52.8928
"430310",1764,2020,2,3,1,2,0,"Cachoeirinha",-29.9472,-51.1016
"430320",50,2020,0,0,0,0,0,"Cacique Doble",-27.767,-51.6597
"430330",38,2020,0,1,0,0,0,"Caibaté",-28.2905,-54.6454
"430340",51,2020,1,0,0,0,0,"Caiçara",-27.2791,-53.4257
"430350",826,2020,1,4,0,0,0,"Camaquã",-30.8489,-51.8043
"430355",42,2020,0,0,0,0,0,"Camargo",-28.588,-52.2003
"430360",69,2020,0,0,0,0,0,"Cambará do Sul",-29.0474,-50.1465
"430367",23,2020,0,0,0,0,0,"Campestre da Serra",-28.7926,-51.0941
"430370",68,2020,0,0,0,0,0,"Campina das Missões",-27.9888,-54.8416
"430380",51,2020,0,0,0,0,0,"Campinas do Sul",-27.7174,-52.6248
"430390",828,2020,4,2,0,0,0,"Campo Bom",-29.6747,-51.0606
"430400",70,2020,0,0,0,0,0,"Campo Novo",-27.6792,-53.8052
"430410",41,2020,0,0,0,0,0,"Campos Borges",-28.8871,-53.0008
"430420",324,2020,2,0,0,0,0,"Candelária",-29.6684,-52.7895
"430430",54,2020,0,0,0,0,0,"Cândido Godói",-27.9515,-54.7517
"430435",122,2020,0,0,0,0,0,"Candiota",-31.5516,-53.6773
"430440",705,2020,1,3,0,1,0,"Canela",-29.356,-50.8119
"430450",549,2020,0,1,0,0,0,"Canguçu",-31.396,-52.6783
"430460",4456,2020,6,17,1,7,0,"Canoas",-29.9128,-51.1857
"430461",12,2020,0,0,0,0,0,"Canudos do Vale",-29.3271,-52.2374
"430462",16,2020,0,0,0,0,0,"Capão Bonito do Sul",-28.1254,-51.3961
"430463",922,2020,0,2,0,3,0,"Capão da Canoa",-29.7642,-50.0282
"430465",32,2020,0,0,0,0,0,"Capão do Cipó",-28.9312,-54.5558
"430466",333,2020,1,0,0,1,0,"Capão do Leão",-31.7565,-52.4889
"430467",46,2020,0,0,0,0,0,"Capivari do Sul",-30.1383,-50.5152
"430468",143,2020,0,0,0,0,0,"Capela de Santana",-29.6961,-51.328
"430469",37,2020,0,0,0,0,0,"Capitão",-29.2674,-51.9853
"430470",785,2020,0,1,0,1,0,"Carazinho",-28.2958,-52.7933
"430471",57,2020,0,0,0,0,0,"Caraá",-29.7869,-50.4316
"430480",329,2020,0,1,0,0,0,"Carlos Barbosa",-29.2969,-51.5028
"430485",11,2020,0,0,0,0,0,"Carlos Gomes",-27.7167,-51.9121
"430490",79,2020,0,0,0,0,0,"Casca",-28.5605,-51.9815
"430495",26,2020,0,0,0,0,0,"Caseiros",-28.2582,-51.6861
"430500",99,2020,0,0,0,0,0,"Catuípe",-28.2554,-54.0132
"430510",5578,2020,12,9,1,7,0,"Caxias do Sul",-29.1629,-51.1792
"430511",31,2020,0,0,0,0,0,"Centenário",-27.7615,-51.9984
"430512",39,2020,0,0,0,0,0,"Cerrito",-31.8419,-52.8004
"430513",26,2020,0,0,0,0,0,"Cerro Branco",-29.657,-52.9406
"430515",32,2020,0,0,0,0,0,"Cerro Grande",-27.6106,-53.1672
"430517",102,2020,0,0,0,0,0,"Cerro Grande do Sul",-30.5905,-51.7418
"430520",136,2020,0,0,0,0,0,"Cerro Largo",-28.1463,-54.7428
"430530",96,2020,1,0,0,0,0,"Chapada",-28.0559,-53.0665
"430535",301,2020,0,2,0,0,0,"Charqueadas",-29.9625,-51.6289
"430537",31,2020,0,0,0,0,0,"Charrua",-27.9493,-52.015
"430540",34,2020,0,0,0,0,0,"Chiapetta",-27.923,-53.9419
"430543",41,2020,0,0,0,1,0,"Chuí",-33.6866,-53.4594
"430544",54,2020,0,0,0,0,0,"Chuvisca",-30.7504,-51.9737
"430545",203,2020,0,0,0,0,0,"Cidreira",-30.1604,-50.2337
"430550",40,2020,0,0,0,0,0,"Ciríaco",-28.3419,-51.8741
"430558",27,2020,0,0,0,0,0,"Colinas",-29.3948,-51.8556
"430560",23,2020,0,0,0,0,0,"Colorado",-28.5258,-52.9928
"430570",96,2020,1,0,0,0,0,"Condor",-28.2075,-53.4905
"430580",118,2020,1,3,0,0,0,"Constantina",-27.732,-52.9938
"430583",10,2020,0,0,0,0,0,"Coqueiro Baixo",-29.1802,-52.0942
"430585",19,2020,0,0,0,0,0,"Coqueiros do Sul",-28.1194,-52.7842
"430587",30,2020,0,0,0,0,0,"Coronel Barros",-28.3921,-54.0686
"430590",86,2020,0,0,0,1,0,"Coronel Bicaco",-27.7197,-53.7022
"430593",12,2020,0,0,0,0,0,"Coronel Pilar",-29.2695,-51.6847
"430595",27,2020,0,0,0,0,0,"Cotiporã",-28.9891,-51.6971
"430597",39,2020,0,1,0,0,0,"Coxilha",-28.128,-52.3023
"430600",132,2020,0,0,0,0,0,"Crissiumal",-27.4999,-54.0994
"430605",79,2020,0,0,0,0,0,"Cristal",-31.0046,-52.0436
"430607",39,2020,0,0,0,0,0,"Cristal do Sul",-27.452,-53.2422
"430610",781,2020,1,4,0,2,0,"Cruz Alta",-28.645,-53.6048
"430613",17,2020,0,0,0,0,0,"Cruzaltense",-27.6672,-52.6522
"430620",131,2020,0,2,1,1,0,"Cruzeiro do Sul",-29.5148,-51.9928
"430630",36,2020,0,0,0,0,0,"David Canabarro",-28.3849,-51.8482
"430632",32,2020,0,0,0,0,0,"Derrubadas",-27.2642,-53.8645
"430635",19,2020,0,0,0,0,0,"Dezesseis de Novembro",-28.219,-55.0617
"430637",26,2020,0,0,0,0,0,"Dilermando de Aguiar",-29.7054,-54.2122
"430640",404,2020,1,1,0,0,0,"Dois Irmãos",-29.5836,-51.0898
"430642",28,2020,0,0,0,0,0,"Dois Irmãos das Missões",-27.6621,-53.5304
"430645",23,2020,0,0,0,0,0,"Dois Lajeados",-28.983,-51.8396
"430650",133,2020,0,1,0,1,0,"Dom Feliciano",-30.7004,-52.1026
"430655",27,2020,0,0,0,0,0,"Dom Pedro de Alcântara",-29.3639,-49.853
"430660",397,2020,0,1,0,0,0,"Dom Pedrito",-30.9756,-54.6694
"430670",27,2020,0,0,0,0,0,"Dona Francisca",-29.6195,-53.3617
"430673",38,2020,0,0,0,0,0,"Doutor Maurício Cardoso",-27.5103,-54.3577
"430675",23,2020,0,0,0,0,0,"Doutor Ricardo",-29.084,-51.9972
"430676",551,2020,2,1,0,1,0,"Eldorado do Sul",-30.0847,-51.6187
"430680",281,2020,1,0,0,0,0,"Encantado",-29.2351,-51.8703
"430690",240,2020,0,0,0,0,0,"Encruzilhada do Sul",-30.543,-52.5204
"430692",30,2020,0,0,0,0,0,"Engenho Velho",-27.706,-52.9145
"430693",120,2020,0,1,0,0,0,"Entre-Ijuís",-28.3686,-54.2686
"430695",30,2020,0,0,0,0,0,"Entre Rios do Sul",-27.5298,-52.7347
"430697",51,2020,0,0,0,0,0,"Erebango",-27.8544,-52.3005
"430700",1310,2020,1,2,0,2,0,"Erechim",-27.6364,-52.2697
"430705",33,2020,0,0,0,0,0,"Ernestina",-28.4977,-52.5836
"430710",63,2020,0,0,0,0,0,"Herval",-32.024,-53.3944
"430720",52,2020,1,0,0,0,0,"Erval Grande",-27.3926,-52.574
"430730",71,2020,0,0,0,0,0,"Erval Seco",-27.5443,-53.5005
"430740",24,2020,0,0,0,1,0,"Esmeralda",-28.0518,-51.1933
"430745",39,2020,0,0,0,0,0,"Esperança do Sul",-27.3603,-53.9891
"430750",174,2020,1,0,0,0,0,"Espumoso",-28.7286,-52.8461
"430755",68,2020,0,1,0,0,0,"Estação",-27.9135,-52.2635
"430760",521,2020,0,2,0,0,0,"Estância Velha",-29.6535,-51.1843
"430770",1014,2020,3,1,0,0,0,"Esteio",-29.852,-51.1841
"430780",433,2020,1,1,0,1,0,"Estrela",-29.5002,-51.9495
"430781",37,2020,0,0,0,0,0,"Estrela Velha",-29.1713,-53.1639
"430783",31,2020,0,0,0,0,0,"Eugênio de Castro",-28.5315,-54.1506
"430786",23,2020,0,0,0,0,0,"Fagundes Varela",-28.8794,-51.7014
"430790",834,2020,0,3,0,0,1,"Farroupilha",-29.2227,-51.3419
"430800",62,2020,0,1,0,0,0,"Faxinal do Soturno",-29.5788,-53.4484
"430805",21,2020,0,1,0,0,0,"Faxinalzinho",-27.4238,-52.6789
"430807",42,2020,0,0,0,0,0,"Fazenda Vilanova",-29.5885,-51.8217
"430810",155,2020,0,0,0,0,0,"Feliz",-29.4527,-51.3032
"430820",375,2020,1,0,0,0,0,"Flores da Cunha",-29.0261,-51.1875
"430825",11,2020,0,0,0,1,0,"Floriano Peixoto",-27.8614,-52.0838
"430830",89,2020,0,0,0,0,0,"Fontoura Xavier",-28.9817,-52.3445
"430840",74,2020,0,0,0,0,0,"Formigueiro",-30.0035,-53.4959
"430843",19,2020,0,0,0,0,0,"Forquetinha",-29.3828,-52.0981
"430845",48,2020,0,0,0,0,0,"Fortaleza dos Valos",-28.7986,-53.2249
"430850",431,2020,0,2,0,0,0,"Frederico Westphalen",-27.3586,-53.3958
"430860",393,2020,0,0,0,0,0,"Garibaldi",-29.259,-51.5352
"430865",16,2020,0,0,0,0,0,"Garruchos",-28.1944,-55.6383
"430870",47,2020,0,0,0,0,0,"Gaurama",-27.5856,-52.0915
"430880",80,2020,0,0,0,0,0,"General Câmara",-29.9032,-51.7612
"430885",28,2020,0,0,0,0,0,"Gentil",-28.4316,-52.0337
"430890",157,2020,0,0,0,0,0,"Getúlio Vargas",-27.8911,-52.2294
"430900",181,2020,0,0,0,0,0,"Giruá",-28.0297,-54.3517
"430905",76,2020,0,1,0,0,0,"Glorinha",-29.8798,-50.7734
"430910",605,2020,0,0,0,0,0,"Gramado",-29.3734,-50.8762
"430912",37,2020,1,0,0,0,0,"Gramado dos Loureiros",-27.4429,-52.9149
"430915",39,2020,0,1,0,0,0,"Gramado Xavier",-29.2706,-52.5795
"430920",3082,2020,5,4,4,2,1,"Gravataí",-29.9413,-50.9869
"430925",8,2020,0,0,0,0,0,"Guabiju",-28.5421,-51.6948
"430930",1069,2020,2,2,0,1,0,"Guaíba",-30.1086,-51.3233
"430940",332,2020,1,0,0,0,0,"Guaporé",-28.8399,-51.8895
"430950",66,2020,0,1,0,0,0,"Guarani das Missões",-28.1491,-54.5629
"430955",50,2020,0,0,0,0,0,"Harmonia",-29.5456,-51.4185
"430957",34,2020,0,0,0,0,0,"Herveiras",-29.4552,-52.6553
"430960",224,2020,0,0,0,0,0,"Horizontina",-27.6282,-54.3053
"430965",55,2020,0,0,0,0,0,"Hulha Negra",-31.4067,-53.8667
"430970",42,2020,0,0,0,0,0,"Humaitá",-27.5691,-53.9695
"430975",37,2020,0,0,0,0,0,"Ibarama",-29.4203,-53.1295
"430980",49,2020,0,0,0,0,0,"Ibiaçá",-28.0566,-51.8599
"430990",68,2020,0,0,0,0,0,"Ibiraiaras",-28.3741,-51.6377
"430995",37,2020,0,0,0,0,0,"Ibirapuitã",-28.6247,-52.5158
"431000",256,2020,0,0,0,0,0,"Ibirubá",-28.6302,-53.0961
"431010",541,2020,1,2,0,1,0,"Igrejinha",-29.5693,-50.7919
"431020",1079,2020,1,2,0,0,0,"Ijuí",-28.388,-53.92
"431030",45,2020,0,0,0,0,0,"Ilópolis",-28.9282,-52.1258
"431033",319,2020,1,1,0,0,0,"Imbé",-29.9753,-50.1281
"431036",25,2020,0,0,0,0,0,"Imigrante",-29.3508,-51.7748
"431040",59,2020,0,0,0,0,0,"Independência",-27.8354,-54.1886
"431041",26,2020,0,0,0,0,0,"Inhacorá",-27.8752,-54.015
"431043",44,2020,0,0,0,0,0,"Ipê",-28.8171,-51.2859
"431046",12,2020,0,0,0,0,0,"Ipiranga do Sul",-27.9404,-52.4271
"431050",89,2020,0,1,0,0,0,"Iraí",-27.1951,-53.2543
"431053",55,2020,0,0,0,0,0,"Itaara",-29.6013,-53.7725
"431055",18,2020,0,0,0,0,0,"Itacurubi",-28.7913,-55.2447
"431057",19,2020,0,0,0,0,0,"Itapuca",-28.7768,-52.1693
"431060",486,2020,0,0,0,1,0,"Itaqui",-29.1311,-56.5515
"431065",31,2020,0,0,0,0,0,"Itati",-29.4974,-50.1016
"431070",22,2020,1,0,0,0,0,"Itatiba do Sul",-27.3846,-52.4538
"431075",8,2020,0,0,0,0,0,"Ivorá",-29.5232,-53.5842
"431080",230,2020,1,1,0,1,0,"Ivoti",-29.5995,-51.1533
"431085",39,2020,0,0,0,0,0,"Jaboticaba",-27.6347,-53.2762
"431087",21,2020,0,0,0,0,0,"Jacuizinho",-29.0401,-53.0657
"431090",34,2020,0,0,0,0,0,"Jacutinga",-27.7291,-52.5372
"431100",324,2020,0,0,0,0,0,"Jaguarão",-32.5604,-53.377
"431110",85,2020,0,0,0,0,0,"Jaguari",-29.4936,-54.703
"431112",52,2020,0,0,0,0,0,"Jaquirana",-28.8811,-50.3637
"431113",38,2020,0,1,0,0,0,"Jari",-29.2922,-54.2237
"431115",69,2020,0,0,0,0,0,"Jóia",-28.6435,-54.1141
"431120",211,2020,0,0,0,0,0,"Júlio de Castilhos",-29.2299,-53.6772
"431123",19,2020,0,0,0,0,0,"Lagoa Bonita do Sul",-29.4939,-53.017
"431125",55,2020,0,0,0,0,0,"Lagoão",-29.2348,-52.7997
"431127",24,2020,0,0,0,0,0,"Lagoa dos Três Cantos",-28.5676,-52.8618
"431130",375,2020,1,1,0,1,0,"Lagoa Vermelha",-28.2093,-51.5248
"431140",1181,2020,2,4,0,1,0,"Lajeado",-29.4591,-51.9644
"431142",30,2020,0,0,0,0,0,"Lajeado do Bugre",-27.6913,-53.1818
"431150",72,2020,0,0,0,0,0,"Lavras do Sul",-30.8071,-53.8931
"431160",54,2020,0,0,0,0,0,"Liberato Salzano",-27.601,-53.0753
"431162",77,2020,0,0,0,0,0,"Lindolfo Collor",-29.5859,-51.2141
"431164",6,2020,0,0,0,0,0,"Linha Nova",-29.4679,-51.2003
"431170",58,2020,0,0,0,0,0,"Machadinho",-27.5667,-51.6668
"431171",61,2020,0,0,0,0,0,"Maçambará",-29.1445,-56.0674
"431173",47,2020,0,0,0,0,0,"Mampituba",-29.2136,-49.9311
"431175",72,2020,0,1,0,0,0,"Manoel Viana",-29.5859,-55.4841
"431177",86,2020,0,0,0,0,0,"Maquiné",-29.6798,-50.2079
"431179",30,2020,0,0,0,0,0,"Maratá",-29.5457,-51.5573
"431180",565,2020,0,3,0,2,0,"Marau",-28.4498,-52.1986
"431190",42,2020,0,0,0,0,0,"Marcelino Ramos",-27.4676,-51.9095
"431198",47,2020,0,0,0,0,0,"Mariana Pimentel",-30.353,-51.5803
"431200",17,2020,0,0,0,0,0,"Mariano Moro",-27.3568,-52.1467
"431205",38,2020,0,0,0,0,0,"Marques de Souza",-29.3311,-52.0973
"431210",31,2020,0,0,0,0,0,"Mata",-29.5649,-54.4641
"431213",41,2020,0,0,0,0,0,"Mato Castelhano",-28.28,-52.1932
"431215",48,2020,0,0,0,0,0,"Mato Leitão",-29.5285,-52.1278
"431217",21,2020,0,0,0,0,0,"Mato Queimado",-28.252,-54.6159
"431220",49,2020,0,0,0,0,0,"Maximiliano de Almeida",-27.6325,-51.802
"431225",84,2020,0,0,0,0,0,"Minas do Leão",-30.1346,-52.0423
"431230",63,2020,0,0,0,0,0,"Miraguaí",-27.497,-53.6891
"431235",11,2020,0,0,0,0,0,"Montauri",-28.6462,-52.0767
"431237",33,2020,0,0,0,0,0,"Monte Alegre dos Campos",-28.6805,-50.7834
"431238",26,2020,0,0,0,0,0,"Monte Belo do Sul",-29.1607,-51.6333
"431240",828,2020,3,4,0,0,0,"Montenegro",-29.6824,-51.4679
"431242",19,2020,0,0,0,0,0,"Mormaço",-28.6968,-52.6999
"431244",37,2020,0,0,0,0,0,"Morrinhos do Sul",-29.3578,-49.9328
"431245",50,2020,1,0,0,0,0,"Morro Redondo",-31.5887,-52.6261
"431247",64,2020,0,0,0,0,0,"Morro Reuter",-29.5379,-51.0811
"431250",159,2020,0,1,0,0,0,"Mostardas",-31.1054,-50.9167
"431260",50,2020,0,0,0,0,0,"Muçum",-29.163,-51.8714
"431261",38,2020,0,0,0,0,0,"Muitos Capões",-28.3132,-51.1836
"431262",18,2020,0,0,0,0,0,"Muliterno",-28.3253,-51.7697
"431265",242,2020,0,0,0,0,0,"Não-Me-Toque",-28.4548,-52.8182
"431267",20,2020,0,0,0,0,0,"Nicolau Vergueiro",-28.5298,-52.4676
"431270",198,2020,0,0,0,0,0,"Nonoai",-27.3689,-52.7756
"431275",35,2020,0,0,0,0,0,"Nova Alvorada",-28.6822,-52.1631
"431280",96,2020,0,0,0,0,0,"Nova Araçá",-28.6537,-51.7458
"431290",82,2020,0,1,0,0,0,"Nova Bassano",-28.7291,-51.7072
"431295",21,2020,0,0,0,0,0,"Nova Boa Vista",-27.9926,-52.9784
"431300",19,2020,0,1,0,0,0,"Nova Bréscia",-29.2182,-52.0319
"431301",35,2020,1,0,0,0,0,"Nova Candelária",-27.6137,-54.1074
"431303",52,2020,0,0,0,0,0,"Nova Esperança do Sul",-29.4066,-54.8293
"431306",228,2020,1,1,1,0,0,"Nova Hartz",-29.5808,-50.9051
"431308",18,2020,1,0,0,0,1,"Nova Pádua",-29.0275,-51.3098
"431310",67,2020,0,1,0,0,0,"Nova Palma",-29.471,-53.4689
"431320",250,2020,0,0,0,0,0,"Nova Petrópolis",-29.3741,-51.1136
"431330",344,2020,1,0,0,0,0,"Nova Prata",-28.7799,-51.6113
"431333",23,2020,0,0,0,0,0,"Nova Ramada",-28.0667,-53.6992
"431335",34,2020,0,0,0,0,0,"Nova Roma do Sul",-28.9882,-51.4095
"431337",379,2020,1,1,0,0,0,"Nova Santa Rita",-29.8525,-51.2837
"431339",52,2020,0,0,0,0,0,"Novo Cabrais",-29.7338,-52.9489
"431340",2924,2020,5,13,2,2,0,"Novo Hamburgo",-29.6875,-51.1328
"431342",27,2020,0,0,0,0,0,"Novo Machado",-27.5765,-54.5036
"431344",17,2020,0,0,0,0,0,"Novo Tiradentes",-27.5649,-53.1837
"431346",15,2020,0,0,0,0,0,"Novo Xingu",-27.749,-53.0639
"431349",47,2020,0,0,0,0,0,"Novo Barreiro",-27.9077,-53.1103
"431350",628,2020,1,2,0,0,0,"Osório",-29.8881,-50.2667
"431360",33,2020,0,0,0,0,0,"Paim Filho",-27.7075,-51.763
"431365",139,2020,0,0,0,0,0,"Palmares do Sul",-30.2535,-50.5103
"431370",475,2020,0,0,0,1,0,"Palmeira das Missões",-27.9007,-53.3134
"431380",85,2020,0,0,0,0,0,"Palmitinho",-27.3596,-53.558
"431390",579,2020,0,0,0,2,0,"Panambi",-28.2833,-53.5023
"431395",108,2020,0,0,0,0,0,"Pantano Grande",-30.1902,-52.3729
"431400",87,2020,0,1,1,0,0,"Paraí",-28.5964,-51.7896
"431402",65,2020,0,1,0,0,0,"Paraíso do Sul",-29.6717,-53.144
"431403",52,2020,1,1,0,0,0,"Pareci Novo",-29.6365,-51.3974
"431405",756,2020,0,6,0,0,0,"Parobé",-29.6243,-50.8312
"431406",38,2020,0,1,0,0,0,"Passa Sete",-29.4577,-52.9599
"431407",57,2020,0,0,0,0,0,"Passo do Sobrado",-29.748,-52.2748
"431410",2779,2020,3,8,0,3,0,"Passo Fundo",-28.2576,-52.4091
"431413",16,2020,0,0,0,0,0,"Paulo Bento",-27.7051,-52.4169
"431415",82,2020,0,0,0,0,0,"Paverama",-29.5486,-51.7339
"431417",18,2020,0,0,0,0,0,"Pedras Altas",-31.7365,-53.5814
"431420",79,2020,0,0,0,0,0,"Pedro Osório",-31.8642,-52.8184
"431430",45,2020,0,1,0,2,0,"Pejuçara",-28.4283,-53.6579
"431440",3748,2020,4,11,0,2,0,"Pelotas",-31.7649,-52.3371
"431442",39,2020,0,0,0,0,0,"Picada Café",-29.4464,-51.1367
"431445",45,2020,0,0,0,0,0,"Pinhal",-27.508,-53.2082
"431446",20,2020,0,0,0,0,0,"Pinhal da Serra",-27.8751,-51.1673
"431447",21,2020,0,0,0,0,0,"Pinhal Grande",-29.345,-53.3206
"431449",51,2020,0,0,0,0,0,"Pinheirinho do Vale",-27.2109,-53.608
"431450",82,2020,0,0,0,0,0,"Pinheiro Machado",-31.5794,-53.3798
"431454",34,2020,0,1,0,0,0,"Pinto Bandeira",-29.0975,-51.4503
"431455",13,2020,0,0,0,0,0,"Pirapó",-28.0439,-55.2001
"431460",146,2020,0,0,0,0,0,"Piratini",-31.4473,-53.0973
"431470",128,2020,0,0,0,0,0,"Planalto",-27.3297,-53.0575
"431475",20,2020,0,0,0,0,0,"Poço das Antas",-29.4481,-51.6719
"431477",26,2020,0,0,0,0,0,"Pontão",-28.0585,-52.6791
"431478",16,2020,0,0,0,0,0,"Ponte Preta",-27.6587,-52.4848
"431480",371,2020,0,2,0,0,0,"Portão",-29.7015,-51.2429
"431490",15687,2020,23,50,14,9,2,"Porto Alegre",-30.0318,-51.2065
"431500",37,2020,0,0,0,0,0,"Porto Lucena",-27.8569,-55.01
"431505",21,2020,0,0,0,0,0,"Porto Mauá",-27.5796,-54.6657
"431507",13,2020,0,0,0,0,0,"Porto Vera Cruz",-27.7405,-54.8994
"431510",127,2020,0,1,0,0,0,"Porto Xavier",-27.9082,-55.1379
"431513",22,2020,0,0,0,0,0,"Pouso Novo",-29.1738,-52.2136
"431514",37,2020,0,0,0,0,0,"Presidente Lucena",-29.5175,-51.1798
"431515",50,2020,0,0,0,0,0,"Progresso",-29.2441,-52.3197
"431517",13,2020,0,0,0,0,0,"Protásio Alves",-28.7572,-51.4757
"431520",36,2020,0,0,0,0,0,"Putinga",-29.0045,-52.1569
"431530",294,2020,0,0,0,0,0,"Quaraí",-30.384,-56.4483
"431531",18,2020,0,0,0,0,0,"Quatro Irmãos",-27.8257,-52.4424
"431532",17,2020,0,0,0,0,0,"Quevedos",-29.3504,-54.0789
"431535",41,2020,0,0,0,0,0,"Quinze de Novembro",-28.7466,-53.1011
"431540",197,2020,1,0,0,0,0,"Redentora",-27.664,-53.6407
"431545",18,2020,0,0,0,0,0,"Relvado",-29.1164,-52.0778
"431550",150,2020,0,0,0,0,0,"Restinga Sêca",-29.8188,-53.3807
"431555",34,2020,0,0,0,0,0,"Rio dos Índios",-27.2973,-52.8417
"431560",2399,2020,1,7,5,1,0,"Rio Grande",-32.0349,-52.1071
"431570",381,2020,0,0,0,0,0,"Rio Pardo",-29.988,-52.3711
"431575",48,2020,0,0,0,0,0,"Riozinho",-29.639,-50.4488
"431580",112,2020,0,1,0,0,0,"Roca Sales",-29.2884,-51.8658
"431590",111,2020,0,0,0,0,0,"Rodeio Bonito",-27.4742,-53.1706
"431595",26,2020,0,0,0,0,0,"Rolador",-28.2566,-54.8186
"431600",271,2020,0,2,0,0,0,"Rolante",-29.6462,-50.5819
"431610",101,2020,0,0,0,0,0,"Ronda Alta",-27.7758,-52.8056
"431620",64,2020,0,0,0,0,0,"Rondinha",-27.8315,-52.9081
"431630",62,2020,0,0,0,0,0,"Roque Gonzales",-28.1297,-55.0266
"431640",430,2020,0,3,1,2,0,"Rosário do Sul",-30.2515,-54.9221
"431642",27,2020,0,0,0,0,0,"Sagrada Família",-27.7085,-53.1351
"431643",27,2020,0,0,0,0,0,"Saldanha Marinho",-28.3941,-53.097
"431645",130,2020,1,1,0,0,0,"Salto do Jacuí",-29.0951,-53.2133
"431647",28,2020,0,0,0,0,0,"Salvador das Missões",-28.1233,-54.8373
"431650",75,2020,0,0,0,0,0,"Salvador do Sul",-29.4386,-51.5077
"431660",164,2020,0,1,0,0,0,"Sananduva",-27.947,-51.8079
"431670",90,2020,0,0,0,0,0,"Santa Bárbara do Sul",-28.3653,-53.251
"431673",15,2020,0,0,0,0,0,"Santa Cecília do Sul",-28.1609,-51.9279
"431675",77,2020,1,0,0,0,0,"Santa Clara do Sul",-29.4747,-52.0843
"431680",1482,2020,4,2,0,0,0,"Santa Cruz do Sul",-29.722,-52.4343
"431690",3283,2020,6,12,1,4,0,"Santa Maria",-29.6868,-53.8149
"431695",48,2020,0,0,0,0,0,"Santa Maria do Herval",-29.4902,-50.9919
"431697",37,2020,0,0,0,0,0,"Santa Margarida do Sul",-30.3393,-54.0817
"431700",52,2020,0,1,0,0,0,"Santana da Boa Vista",-30.8697,-53.11
"431710",1046,2020,0,1,0,0,0,"Sant'Ana do Livramento",-30.8773,-55.5392
"431720",989,2020,2,1,0,0,0,"Santa Rosa",-27.8702,-54.4796
"431725",9,2020,0,0,0,0,0,"Santa Tereza",-29.1655,-51.7351
"431730",354,2020,0,1,0,0,0,"Santa Vitória do Palmar",-33.525,-53.3717
"431740",519,2020,1,1,0,0,0,"Santiago",-29.1897,-54.8666
"431750",1024,2020,0,3,1,1,0,"Santo Ângelo",-28.3001,-54.2668
"431755",26,2020,0,1,0,1,0,"Santo Antônio do Palma",-28.4956,-52.0267
"431760",452,2020,1,0,0,0,0,"Santo Antônio da Patrulha",-29.8268,-50.5175
"431770",108,2020,0,0,0,0,0,"Santo Antônio das Missões",-28.514,-55.2251
"431775",23,2020,0,0,0,0,0,"Santo Antônio do Planalto",-28.403,-52.6992
"431780",155,2020,0,0,0,0,0,"Santo Augusto",-27.8526,-53.7776
"431790",141,2020,0,0,0,0,0,"Santo Cristo",-27.8263,-54.662
"431795",24,2020,0,0,0,0,0,"Santo Expedito do Sul",-27.9074,-51.6434
"431800",726,2020,0,4,1,2,0,"São Borja",-28.6578,-56.0036
"431805",25,2020,0,0,0,0,0,"São Domingos do Sul",-28.5312,-51.886
